#DataThief /home/baffelli/PhD/trunk/Calibration/doc/Antennas/V_pattern.png Thursday 21-Jul-2016 2:58:08 PM
-0.3428, -5.7814
-0.3428, -5.74
-0.3428, -5.6987
-0.3428, -5.6574
-0.3428, -5.616
-0.338, -5.5749
-0.338, -5.5335
-0.338, -5.4923
-0.338, -5.451
-0.338, -5.4097
-0.338, -5.3684
-0.338, -5.3271
-0.338, -5.2858
-0.3332, -5.2445
-0.3332, -5.2032
-0.3332, -5.1619
-0.3332, -5.1206
-0.3332, -5.0793
-0.3332, -5.038
-0.3284, -4.9967
-0.3284, -4.9554
-0.3284, -4.9141
-0.3284, -4.8728
-0.3284, -4.8315
-0.3284, -4.7902
-0.3284, -4.7489
-0.3235, -4.7076
-0.3235, -4.6663
-0.3235, -4.625
-0.3235, -4.5836
-0.3235, -4.5424
-0.3189, -4.5011
-0.3189, -4.4598
-0.3189, -4.4184
-0.3189, -4.3772
-0.3189, -4.3359
-0.3141, -4.2946
-0.3141, -4.2533
-0.3141, -4.212
-0.3141, -4.1707
-0.3141, -4.1294
-0.3093, -4.0881
-0.3093, -4.0468
-0.3093, -4.0055
-0.3093, -3.9642
-0.3093, -3.9229
-0.3093, -3.8816
-0.3045, -3.8403
-0.3045, -3.799
-0.3045, -3.7577
-0.2997, -3.7164
-0.2997, -3.6751
-0.2997, -3.6338
-0.2997, -3.5925
-0.2949, -3.5512
-0.2902, -3.5099
-0.2902, -3.4686
-0.2854, -3.4273
-0.2854, -3.386
-0.2854, -3.3447
-0.2806, -3.3034
-0.2806, -3.2621
-0.2758, -3.2208
-0.271, -3.1796
-0.271, -3.1383
-0.2662, -3.097
-0.2614, -3.0557
-0.2567, -3.0144
-0.2567, -2.9731
-0.2519, -2.9318
-0.2519, -2.8904
-0.2519, -2.8492
-0.2519, -2.8079
-0.2471, -2.7666
-0.2471, -2.7252
-0.2471, -2.684
-0.2471, -2.6427
-0.2423, -2.6014
-0.2423, -2.5601
-0.2423, -2.5188
-0.2423, -2.4775
-0.2375, -2.4362
-0.2375, -2.3949
-0.2375, -2.3536
-0.2375, -2.3123
-0.2375, -2.271
-0.2327, -2.2297
-0.2327, -2.1884
-0.2327, -2.1471
-0.228, -2.1058
-0.228, -2.0645
-0.228, -2.0232
-0.2232, -1.9819
-0.2232, -1.9405
-0.2232, -1.8993
-0.2184, -1.858
-0.2184, -1.8167
-0.2184, -1.7753
-0.2136, -1.7342
-0.2136, -1.6928
-0.2088, -1.6516
-0.2088, -1.6103
-0.2088, -1.569
-0.204, -1.5276
-0.1993, -1.4864
-0.1993, -1.4451
-0.1945, -1.4038
-0.1945, -1.3625
-0.1897, -1.3212
-0.1897, -1.2799
-0.1849, -1.2386
-0.1801, -1.1973
-0.1801, -1.156
-0.1753, -1.1147
-0.1705, -1.0734
-0.1657, -1.0734
-0.161, -1.0322
-0.1562, -0.9909
-0.1514, -0.9496
-0.1514, -0.9083
-0.1466, -0.867
-0.1418, -0.8256
-0.137, -0.7844
-0.137, -0.7431
-0.1322, -0.7018
-0.1322, -0.6604
-0.1275, -0.6192
-0.1275, -0.5779
-0.1227, -0.5366
-0.1227, -0.4953
-0.1179, -0.454
-0.1131, -0.4128
-0.1083, -0.3715
-0.1035, -0.3302
-0.0987, -0.2889
-0.094, -0.2476
-0.0892, -0.2063
-0.0844, -0.165
-0.0796, -0.165
-0.0748, -0.1237
-0.07, -0.1237
-0.0652, -0.0825
-0.0604, -0.0825
-0.0557, -0.0825
-0.0509, -0.0825
-0.0461, -0.0825
-0.0413, -0.0825
-0.0365, -0.0825
-0.0317, -0.0825
-0.0269, -0.0412
-0.0221, -0.0413
-0.0174, -0.0413
-0.0126, -0.0413
-7.7791e-3, -0.0413
-2.9912e-3, -0.0413
1.7967e-3, -0.0413
6.5846e-3, -0.0413
0.0114, -0.0413
0.0162, -0.0413
0.0209, -0.0827
0.0257, -0.0827
0.0305, -0.0827
0.0352, -0.124
0.0401, -0.124
0.0401, -0.1653
0.0449, -0.1653
0.0497, -0.1653
0.0545, -0.1653
0.0593, -0.1653
0.064, -0.2067
0.0688, -0.248
0.0735, -0.248
0.0784, -0.2893
0.0784, -0.3306
0.0832, -0.3306
0.0832, -0.3719
0.088, -0.4132
0.088, -0.4545
0.0928, -0.4958
0.0976, -0.5371
0.0976, -0.5784
0.0976, -0.6197
0.1024, -0.6611
0.1024, -0.7024
0.1024, -0.7437
0.1072, -0.785
0.1118, -0.8263
0.1118, -0.8676
0.1167, -0.9089
0.1167, -0.9502
0.1215, -0.9915
0.1215, -1.0328
0.1263, -1.0741
0.1311, -1.0741
0.1359, -1.1154
0.1407, -1.1568
0.1455, -1.1981
0.1503, -1.2394
0.1503, -1.2807
0.155, -1.322
0.155, -1.3633
0.1598, -1.4046
0.1598, -1.4459
0.1646, -1.4872
0.1694, -1.5285
0.1694, -1.5697
0.1742, -1.6111
0.1742, -1.6524
0.179, -1.6938
0.179, -1.7351
0.179, -1.7764
0.179, -1.8176
0.1838, -1.859
0.1838, -1.9003
0.1838, -1.9416
0.1838, -1.9828
0.1838, -2.0242
0.1838, -2.0655
0.1886, -2.1068
0.1934, -2.1481
0.1982, -2.1894
0.203, -2.2307
0.2077, -2.272
0.2077, -2.3133
0.2077, -2.3546
0.2077, -2.3959
0.2077, -2.4372
0.2077, -2.4785
0.2077, -2.5198
0.2078, -2.5611
0.2078, -2.6024
0.2125, -2.6438
0.2125, -2.6851
0.2125, -2.7264
0.2125, -2.7677
0.2125, -2.809
0.2173, -2.8502
0.2221, -2.8916
0.2269, -2.9329
0.2269, -2.9742
0.2317, -3.0155
0.2317, -3.0568
0.2365, -3.0981
0.2365, -3.1394
0.2365, -3.1807
0.2413, -3.222
0.2413, -3.2633
0.2413, -3.3046
0.2461, -3.3458
0.2509, -3.3873
0.2509, -3.4285
0.2557, -3.4699
0.2557, -3.5112
0.2604, -3.5525
0.2604, -3.5937
0.2652, -3.6351
0.2652, -3.6764
0.27, -3.7177
0.2748, -3.759
0.2748, -3.8003
0.2796, -3.8416
0.2796, -3.8829
0.2796, -3.9242
0.2844, -3.9655
0.2844, -4.0068
0.2844, -4.0481
0.2844, -4.0894
0.2844, -4.1308
0.2892, -4.1721
0.2892, -4.2134
0.2892, -4.2547
0.2892, -4.296
0.2892, -4.3373
0.2892, -4.3786
0.2892, -4.4199
0.2892, -4.4612
0.2892, -4.5025
0.294, -4.5438
0.294, -4.5851
0.294, -4.6263
0.294, -4.6677
0.294, -4.709
0.294, -4.7503
0.2988, -4.7915
0.2988, -4.8329
0.2988, -4.8742
0.2988, -4.9155
0.2988, -4.9567
0.2988, -4.9981
0.2988, -5.0394
0.2988, -5.0807
0.2988, -5.1219
0.3035, -5.1633
0.3035, -5.2046
0.3084, -5.2459
0.3084, -5.2872
0.3084, -5.3285
0.3084, -5.3698
0.3132, -5.4111
0.3132, -5.4524
0.3132, -5.4937
0.318, -5.5351
0.318, -5.5764
0.318, -5.6177
0.318, -5.659
0.3228, -5.7003
0.3228, -5.7416
0.3228, -5.7829
0.3228, -5.8242
0.3275, -5.8655
0.3275, -5.9068
0.3275, -5.9481
0.3275, -5.9893
0.3276, -6.0307
0.3323, -6.072
0.3323, -6.1133
0.3323, -6.1546
0.3323, -6.1959
0.3323, -6.2372
0.3371, -6.2785
0.3371, -6.3197
0.3418, -6.3611
0.3418, -6.4024
0.3418, -6.4437
0.3467, -6.4849
0.3467, -6.5264
0.3515, -6.5676
0.3515, -6.609
0.3515, -6.6503
0.3563, -6.6916
0.3563, -6.7328
0.3563, -6.7742
0.3563, -6.8155
0.3563, -6.8568
0.3611, -6.8981
0.3611, -6.9394
0.3611, -6.9807
0.3611, -7.022
0.3659, -7.0633
0.3659, -7.1046
0.3659, -7.1459
0.3707, -7.1872
0.3707, -7.2285
0.3707, -7.2698
0.3707, -7.3111
0.3755, -7.3524
0.3755, -7.3937
0.3755, -7.435
0.3803, -7.4764
0.3803, -7.5177
0.3803, -7.559
0.3803, -7.6002
0.3803, -7.6416
0.3851, -7.6829
0.3851, -7.7242
0.3851, -7.7654
0.3898, -7.8068
0.3898, -7.8481
0.3898, -7.8894
0.3899, -7.9306
0.3899, -7.972
0.3946, -8.0133
0.3946, -8.0546
0.3946, -8.0959
0.3946, -8.1372
0.3994, -8.1785
0.3994, -8.2198
0.3994, -8.261
0.3994, -8.3024
0.3994, -8.3437
0.3994, -8.385
0.4042, -8.4263
0.4042, -8.4676
0.4042, -8.5089
0.4042, -8.5502
0.4042, -8.5915
0.4042, -8.6328
0.4042, -8.6741
0.4042, -8.7154
0.4042, -8.7567
0.409, -8.798
0.409, -8.8393
0.409, -8.8806
0.409, -8.922
0.409, -8.9633
0.409, -9.0046
0.409, -9.0459
0.409, -9.0872
0.409, -9.1285
0.409, -9.1698
0.409, -9.2111
0.409, -9.2524
0.4138, -9.2937
0.4138, -9.335
0.4138, -9.3763
0.4138, -9.4176
0.4138, -9.4588
0.4138, -9.5002
0.4138, -9.5415
0.4186, -9.5828
0.4186, -9.624
0.4186, -9.6654
0.4186, -9.7067
0.4186, -9.748
0.4186, -9.7893
0.4186, -9.8306
0.4186, -9.8719
0.4186, -9.9132
0.4186, -9.9545
0.4186, -9.9958
0.4234, -10.0371
0.4234, -10.0784
0.4282, -10.1197
0.4282, -10.161
0.4282, -10.2023
0.4282, -10.2436
0.433, -10.2849
0.433, -10.3262
0.433, -10.3675
0.4378, -10.4089
0.4378, -10.4502
0.4378, -10.4915
0.4378, -10.5328
0.4426, -10.5741
0.4426, -10.6154
0.4426, -10.6566
0.4474, -10.698
0.4474, -10.7393
0.4474, -10.7806
0.4474, -10.8218
0.4522, -10.8632
0.4522, -10.9045
0.4522, -10.9458
0.457, -10.987
0.457, -11.0284
0.457, -11.0697
0.4618, -11.111
0.4618, -11.1522
0.4618, -11.1936
0.4666, -11.2349
0.4666, -11.2762
0.4666, -11.3175
0.4713, -11.3589
0.4713, -11.4002
0.4713, -11.4415
0.4714, -11.4828
0.4761, -11.5241
0.4761, -11.5654
0.4761, -11.6067
0.4809, -11.648
0.4809, -11.6893
0.4809, -11.7306
0.4809, -11.7719
0.4857, -11.8132
0.4857, -11.8545
0.4857, -11.8958
0.4857, -11.9371
0.4857, -11.9784
0.4905, -12.0197
0.4905, -12.061
0.4905, -12.1023
0.4905, -12.1436
0.4905, -12.1849
0.4953, -12.2262
0.4953, -12.2675
0.4953, -12.3088
0.4953, -12.3501
0.4953, -12.3914
0.4953, -12.4327
0.5001, -12.474
0.5001, -12.5152
0.5001, -12.5566
0.5001, -12.5979
0.5001, -12.6392
0.5001, -12.6804
0.5001, -12.7218
0.5001, -12.7631
0.5001, -12.8045
0.5049, -12.8458
0.5049, -12.8871
0.5049, -12.9284
0.5049, -12.9697
0.5049, -13.011
0.5049, -13.0523
0.5049, -13.0936
0.5049, -13.1349
0.5097, -13.1762
0.5097, -13.2175
0.5097, -13.2588
0.5097, -13.3001
0.5097, -13.3414
0.5097, -13.3827
0.5097, -13.424
0.5097, -13.4653
0.5097, -13.5066
0.5097, -13.5479
0.5097, -13.5892
0.5145, -13.6305
0.5145, -13.6718
0.5192, -13.713
0.5192, -13.7544
0.5192, -13.7957
0.5241, -13.837
0.5241, -13.8782
0.5241, -13.9196
0.5289, -13.9609
0.5289, -14.0022
0.5337, -14.0436
0.5337, -14.0849
0.5337, -14.1262
0.5385, -14.1675
0.5385, -14.2088
0.5433, -14.2501
0.5433, -14.2913
0.548, -14.3327
0.5528, -14.374
0.5575, -14.4153
0.5624, -14.4566
0.5624, -14.4979
0.5672, -14.5392
0.5672, -14.5805
0.5672, -14.6218
0.572, -14.6632
0.572, -14.7045
0.5768, -14.7458
0.5816, -14.7871
0.5864, -14.8284
0.5911, -14.8697
0.5958, -14.911
0.6007, -14.9523
0.6007, -14.9936
0.6055, -15.0349
0.6103, -15.0763
0.6151, -15.1176
0.6199, -15.1589
0.6247, -15.1589
0.6295, -15.1589
0.6341, -15.1589
0.639, -15.1589
0.639, -15.2002
0.6438, -15.2002
0.6486, -15.2002
0.6534, -15.2003
0.6582, -15.2003
0.663, -15.159
0.6678, -15.159
0.6726, -15.159
0.6773, -15.159
0.6821, -15.159
0.6869, -15.159
0.6917, -15.2003
0.6965, -15.2004
0.7013, -15.2004
0.7061, -15.2417
0.7109, -15.2417
0.7109, -15.283
0.7109, -15.3243
0.7156, -15.3656
0.7156, -15.4069
0.7204, -15.4482
0.7204, -15.4895
0.7252, -15.5308
0.7252, -15.5721
0.73, -15.6134
0.7348, -15.6548
0.7396, -15.6548
0.7444, -15.6961
0.7444, -15.7374
0.7444, -15.7787
0.7492, -15.8199
0.7492, -15.8613
0.754, -15.9026
0.754, -15.9439
0.7588, -15.9851
0.7635, -16.0265
0.7683, -16.0678
0.7731, -16.1092
0.7779, -16.1505
0.7779, -16.1918
0.7779, -16.2331
0.7779, -16.2744
0.7827, -16.3157
0.7827, -16.357
0.7827, -16.3982
0.7827, -16.4396
0.7875, -16.4809
0.7923, -16.5222
0.7923, -16.5635
0.7971, -16.6048
0.7971, -16.6461
0.7971, -16.6874
0.8018, -16.7287
0.8018, -16.77
0.8067, -16.8114
0.8067, -16.8527
0.8067, -16.894
0.8115, -16.9353
0.8115, -16.9766
0.8115, -17.0179
0.8162, -17.0592
0.8162, -17.1005
0.8162, -17.1418
0.821, -17.1831
0.821, -17.2244
0.821, -17.2657
0.8258, -17.307
0.8258, -17.3483
0.8258, -17.3896
0.8258, -17.4309
0.8258, -17.4722
0.8258, -17.5135
0.8258, -17.5548
0.8306, -17.596
0.8306, -17.6374
0.8306, -17.6787
0.8306, -17.72
0.8306, -17.7612
0.8306, -17.8026
0.8306, -17.8439
0.8306, -17.8852
0.8306, -17.9264
0.8306, -17.9678
0.8354, -18.0091
0.8354, -18.0504
0.8354, -18.0917
0.8354, -18.133
0.8401, -18.1743
0.8401, -18.2157
0.8401, -18.257
0.8401, -18.2983
0.8401, -18.3396
0.8401, -18.3809
0.845, -18.4222
0.845, -18.4635
0.8498, -18.5048
0.8498, -18.5461
0.8498, -18.5874
0.8546, -18.6287
0.8546, -18.67
0.8546, -18.7113
0.8594, -18.7526
0.8594, -18.7939
0.8594, -18.8352
0.8594, -18.8765
0.8641, -18.9178
0.8641, -18.959
0.8641, -19.0004
0.8641, -19.0417
0.869, -19.083
0.869, -19.1243
0.869, -19.1656
0.869, -19.2069
0.869, -19.2483
0.8738, -19.2896
0.8738, -19.3309
0.8738, -19.3721
0.8738, -19.4135
0.8738, -19.4548
0.8786, -19.4961
0.8786, -19.5373
0.8786, -19.5787
0.8786, -19.62
0.8834, -19.6613
0.8834, -19.7026
0.8834, -19.7439
0.8834, -19.7852
0.8881, -19.8265
0.8881, -19.8678
0.8881, -19.9091
0.8881, -19.9504
0.8881, -19.9917
0.8929, -20.033
0.8929, -20.0743
0.8929, -20.1156
0.8929, -20.1569
0.8977, -20.1982
0.8977, -20.2395
0.8977, -20.2808
0.8977, -20.3221
0.8977, -20.3634
0.8977, -20.4047
0.9024, -20.4461
0.9024, -20.4874
0.9024, -20.5287
0.9024, -20.5699
0.9024, -20.6113
0.9024, -20.6526
0.9073, -20.6939
0.9073, -20.7351
0.9073, -20.7765
0.9073, -20.8178
0.9073, -20.8591
0.9073, -20.9003
0.9121, -20.9417
0.9121, -20.983
0.9121, -21.0243
0.9121, -21.0656
0.9121, -21.1069
0.9121, -21.1482
0.9121, -21.1895
0.9121, -21.2308
0.9121, -21.2721
0.9121, -21.3134
0.9121, -21.3547
0.9169, -21.396
0.9169, -21.4373
0.9169, -21.4786
0.9169, -21.5199
0.9169, -21.5612
0.9169, -21.6025
0.9169, -21.6438
0.9169, -21.6851
0.9169, -21.7264
0.9169, -21.7677
0.9169, -21.809
0.9169, -21.8502
0.9169, -21.8916
0.9169, -21.9329
0.9169, -21.9742
0.9169, -22.0155
0.9169, -22.0568
0.9169, -22.0981
0.9169, -22.1394
0.9169, -22.1807
0.9169, -22.222
0.9217, -22.2633
0.9217, -22.3046
0.9217, -22.3458
0.9217, -22.3872
0.9217, -22.4285
0.9217, -22.4698
0.9217, -22.511
0.9217, -22.5525
0.9217, -22.5937
0.9217, -22.6351
0.9217, -22.6764
0.9217, -22.7177
0.9217, -22.759
0.9217, -22.8003
0.9218, -22.8416
0.9218, -22.8829
0.9264, -22.9242
0.9264, -22.9655
0.9264, -23.0068
0.9264, -23.0481
0.9264, -23.0894
0.9264, -23.1307
0.9264, -23.172
0.9264, -23.2133
0.9266, -23.2546
0.9266, -23.2959
0.9313, -23.3372
0.9313, -23.3785
0.9313, -23.4198
0.9313, -23.4611
0.9313, -23.5024
0.9313, -23.5436
0.9313, -23.585
0.9313, -23.6263
0.9314, -23.6676
0.9314, -23.7088
0.9314, -23.7502
0.9314, -23.7915
0.9361, -23.8328
0.9361, -23.874
0.9361, -23.9154
0.9361, -23.9567
0.9361, -23.998
0.9361, -24.0393
0.9362, -24.0806
0.9362, -24.1219
0.9409, -24.1632
0.9409, -24.2045
